11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-17 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-17 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-17 12:00:00 -0500,nan,nan
1,0.43,Glenview,1333 Shermer Road Glenview,2006-08-18 12:00:00 -0500,42.079825,-87.821792
2,0.57,North Side WRP,3500 Howard Street Skokie,2006-08-18 12:00:00 -0500,42.019087,-87.716341
3,0.71,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-18 12:00:00 -0500,41.970287,-87.701213
4,0.51,Wilmette,613 Sheridan Road Wilmette,2006-08-18 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.56,North Basin Average ,nan,2006-08-18 12:00:00 -0500,nan,nan
5,0.23,West Side,6001 W. Pershing Road Cicero,2006-08-18 12:00:00 -0500,41.821587,-87.773094
6,1.07,Springfield,1747 N. Springfield Avenue Chicago,2006-08-18 12:00:00 -0500,41.912744,-87.723944
7,0.12,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-18 12:00:00 -0500,41.824857,-87.655586
8,0.53,MOB,100 E. Erie Stree Chicago,2006-08-18 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.49,Central Basin Average ,nan,2006-08-18 12:00:00 -0500,nan,nan
9,0.29,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-18 12:00:00 -0500,41.734139,-87.782139
10,0.47,87th & Western,87th St. & Western Ave. Chicago,2006-08-18 12:00:00 -0500,41.735587,-87.682604
11,0.24,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-18 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-18 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.34,South Basin Average ,nan,2006-08-18 12:00:00 -0500,nan,nan
1,0.01,Glenview,1333 Shermer Road Glenview,2006-08-19 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-19 12:00:00 -0500,42.019087,-87.716341
3,0.01,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-19 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-19 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-19 12:00:00 -0500,nan,nan
5,0.08,West Side,6001 W. Pershing Road Cicero,2006-08-19 12:00:00 -0500,41.821587,-87.773094
6,0.02,Springfield,1747 N. Springfield Avenue Chicago,2006-08-19 12:00:00 -0500,41.912744,-87.723944
7,0.01,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-19 12:00:00 -0500,41.824857,-87.655586
8,0.1,MOB,100 E. Erie Stree Chicago,2006-08-19 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.05,Central Basin Average ,nan,2006-08-19 12:00:00 -0500,nan,nan
9,0.05,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-19 12:00:00 -0500,41.734139,-87.782139
10,0.05,87th & Western,87th St. & Western Ave. Chicago,2006-08-19 12:00:00 -0500,41.735587,-87.682604
11,0.1,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-19 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-19 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.07,South Basin Average ,nan,2006-08-19 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2006-08-20 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-20 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-20 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-20 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-20 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-20 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-20 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-20 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-20 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-20 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-20 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-20 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-20 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-20 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-20 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2006-08-21 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-21 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-21 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-21 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-21 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-21 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-21 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-21 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-21 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-21 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-21 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-21 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-21 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-21 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-21 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2006-08-22 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-22 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-22 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-22 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-22 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-22 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-22 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-22 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-22 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-22 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-22 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-22 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-22 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-22 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-22 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2006-08-23 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-23 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-23 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-23 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-23 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-23 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-23 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-23 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-23 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-23 12:00:00 -0500,nan,nan
9,0.04,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-23 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-23 12:00:00 -0500,41.735587,-87.682604
11,0.01,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-23 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-23 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.02,South Basin Average ,nan,2006-08-23 12:00:00 -0500,nan,nan
1,1.53,Glenview,1333 Shermer Road Glenview,2006-08-24 12:00:00 -0500,42.079825,-87.821792
2,1.16,North Side WRP,3500 Howard Street Skokie,2006-08-24 12:00:00 -0500,42.019087,-87.716341
3,0.93,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-24 12:00:00 -0500,41.970287,-87.701213
4,0.83,Wilmette,613 Sheridan Road Wilmette,2006-08-24 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,1.11,North Basin Average ,nan,2006-08-24 12:00:00 -0500,nan,nan
5,0.65,West Side,6001 W. Pershing Road Cicero,2006-08-24 12:00:00 -0500,41.821587,-87.773094
6,0.77,Springfield,1747 N. Springfield Avenue Chicago,2006-08-24 12:00:00 -0500,41.912744,-87.723944
7,0.37,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-24 12:00:00 -0500,41.824857,-87.655586
8,0.81,MOB,100 E. Erie Stree Chicago,2006-08-24 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.65,Central Basin Average ,nan,2006-08-24 12:00:00 -0500,nan,nan
9,0.83,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-24 12:00:00 -0500,41.734139,-87.782139
10,0.54,87th & Western,87th St. & Western Ave. Chicago,2006-08-24 12:00:00 -0500,41.735587,-87.682604
11,0.78,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-24 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-24 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.83,South Basin Average ,nan,2006-08-24 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2006-08-25 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-25 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-25 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-25 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-25 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-25 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-25 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-25 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-25 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-25 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-25 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-25 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-25 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-25 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-25 12:00:00 -0500,nan,nan
1,0.01,Glenview,1333 Shermer Road Glenview,2006-08-26 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-26 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-26 12:00:00 -0500,41.970287,-87.701213
4,0.01,Wilmette,613 Sheridan Road Wilmette,2006-08-26 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-26 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-26 12:00:00 -0500,41.821587,-87.773094
6,0.02,Springfield,1747 N. Springfield Avenue Chicago,2006-08-26 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-26 12:00:00 -0500,41.824857,-87.655586
8,0.01,MOB,100 E. Erie Stree Chicago,2006-08-26 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.01,Central Basin Average ,nan,2006-08-26 12:00:00 -0500,nan,nan
9,0.01,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-26 12:00:00 -0500,41.734139,-87.782139
10,0.16,87th & Western,87th St. & Western Ave. Chicago,2006-08-26 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-26 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-26 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.06,South Basin Average ,nan,2006-08-26 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2006-08-27 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-27 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-27 12:00:00 -0500,41.970287,-87.701213
4,0.01,Wilmette,613 Sheridan Road Wilmette,2006-08-27 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2006-08-27 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-27 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-27 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-27 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-27 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-27 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-27 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-27 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-27 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-27 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-27 12:00:00 -0500,nan,nan
1,0.78,Glenview,1333 Shermer Road Glenview,2006-08-28 12:00:00 -0500,42.079825,-87.821792
2,0.83,North Side WRP,3500 Howard Street Skokie,2006-08-28 12:00:00 -0500,42.019087,-87.716341
3,1.12,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-28 12:00:00 -0500,41.970287,-87.701213
4,0.79,Wilmette,613 Sheridan Road Wilmette,2006-08-28 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.88,North Basin Average ,nan,2006-08-28 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-28 12:00:00 -0500,41.821587,-87.773094
6,1.11,Springfield,1747 N. Springfield Avenue Chicago,2006-08-28 12:00:00 -0500,41.912744,-87.723944
7,0.74,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-28 12:00:00 -0500,41.824857,-87.655586
8,1.05,MOB,100 E. Erie Stree Chicago,2006-08-28 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.97,Central Basin Average ,nan,2006-08-28 12:00:00 -0500,nan,nan
9,1.01,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-28 12:00:00 -0500,41.734139,-87.782139
10,1.17,87th & Western,87th St. & Western Ave. Chicago,2006-08-28 12:00:00 -0500,41.735587,-87.682604
11,1.95,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-28 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-28 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,1.38,South Basin Average ,nan,2006-08-28 12:00:00 -0500,nan,nan
1,0.34,Glenview,1333 Shermer Road Glenview,2006-08-29 12:00:00 -0500,42.079825,-87.821792
2,0.58,North Side WRP,3500 Howard Street Skokie,2006-08-29 12:00:00 -0500,42.019087,-87.716341
3,0.37,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-29 12:00:00 -0500,41.970287,-87.701213
4,0.34,Wilmette,613 Sheridan Road Wilmette,2006-08-29 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.41,North Basin Average ,nan,2006-08-29 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-29 12:00:00 -0500,41.821587,-87.773094
6,0.43,Springfield,1747 N. Springfield Avenue Chicago,2006-08-29 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-29 12:00:00 -0500,41.824857,-87.655586
8,0.14,MOB,100 E. Erie Stree Chicago,2006-08-29 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.19,Central Basin Average ,nan,2006-08-29 12:00:00 -0500,nan,nan
9,0.03,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-29 12:00:00 -0500,41.734139,-87.782139
10,0.05,87th & Western,87th St. & Western Ave. Chicago,2006-08-29 12:00:00 -0500,41.735587,-87.682604
11,0.08,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-29 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-29 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.05,South Basin Average ,nan,2006-08-29 12:00:00 -0500,nan,nan
1,0.25,Glenview,1333 Shermer Road Glenview,2006-08-30 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-30 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-30 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-08-30 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.06,North Basin Average ,nan,2006-08-30 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-30 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-30 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-30 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-30 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-30 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-30 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-30 12:00:00 -0500,41.735587,-87.682604
11,0.01,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-30 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-30 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-30 12:00:00 -0500,nan,nan
1,0.11,Glenview,1333 Shermer Road Glenview,2006-08-31 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-08-31 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-08-31 12:00:00 -0500,41.970287,-87.701213
4,0.01,Wilmette,613 Sheridan Road Wilmette,2006-08-31 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.03,North Basin Average ,nan,2006-08-31 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2006-08-31 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-08-31 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-08-31 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-08-31 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2006-08-31 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-08-31 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2006-08-31 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2006-08-31 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2006-08-31 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2006-08-31 12:00:00 -0500,nan,nan
1,0.03,Glenview,1333 Shermer Road Glenview,2006-09-01 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2006-09-01 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2006-09-01 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2006-09-01 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.01,North Basin Average ,nan,2006-09-01 12:00:00 -0500,nan,nan
5,0.05,West Side,6001 W. Pershing Road Cicero,2006-09-01 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2006-09-01 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2006-09-01 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2006-09-01 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.01,Central Basin Average ,nan,2006-09-01 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2006-09-01 12:00:00 -0500,41.734139,-87.782139
