Collect date  ,Sampling point,FEC_COL cts/100mL,E COLI cts/100mL
04-Jun-07,WW_29,90,90
04-Jun-07,WW_91,40,50
04-Jun-07,WW_79,20,
04-Jun-07,WW_80,970,
04-Jun-07,WW_18,8200,
04-Jun-07,WW_90,430,
04-Jun-07,WW_110,53000,
04-Jun-07,WW_89,20000,
04-Jun-07,WW_64,890,
04-Jun-07,WW_92,150,
11-Jun-07,WW_31,710,
11-Jun-07,WW_32,670,
11-Jun-07,WW_105,2600,
11-Jun-07,WW_104,11000,
11-Jun-07,WW_103,200,
11-Jun-07,WW_34,450,
11-Jun-07,WW_37,5600,
11-Jun-07,WW_73,3600,
11-Jun-07,WW_46,370,
11-Jun-07,WW_35,60,
11-Jun-07,WW_102,80,
11-Jun-07,WW_36,9600,
11-Jun-07,WW_101,5900,
11-Jun-07,WW_96,5200,
11-Jun-07,WW_92,200,
18-Jun-07,WW_74,810,
18-Jun-07,WW_100,120,
18-Jun-07,WW_39,300,
18-Jun-07,WW_108,90,
18-Jun-07,WW_99,70,
18-Jun-07,WW_40,170,
18-Jun-07,WW_75,120,
18-Jun-07,WW_41,3200,
18-Jun-07,WW_92,30,
18-Jun-07,WW_42,790,
18-Jun-07,WW_48,160,
25-Jun-07,WW_49,<10,
25-Jun-07,WW_50,<10,
25-Jun-07,WW_86,1400,
25-Jun-07,WW_55,<10,
25-Jun-07,WW_56,40,
25-Jun-07,WW_76,4700,
25-Jun-07,WW_57,900,
25-Jun-07,WW_58,6400,
25-Jun-07,WW_54,2100,
25-Jun-07,WW_97,2100,
25-Jun-07,WW_52,2000,
25-Jun-07,WW_59,3600,
25-Jun-07,WW_43,170,
25-Jun-07,WW_92,70,
02-Jul-07,WW_13,230,
02-Jul-07,WW_78,30,<10
02-Jul-07,WW_17,240,
02-Jul-07,WW_19,910,
02-Jul-07,WW_20,710,
02-Jul-07,WW_24,290,
02-Jul-07,WW_109,1100,
02-Jul-07,WW_22,300,
02-Jul-07,WW_23,110,
02-Jul-07,WW_29,120,
02-Jul-07,WW_91,40,
02-Jul-07,WW_79,40,
02-Jul-07,WW_80,250,
02-Jul-07,WW_18,720,
02-Jul-07,WW_90,220,140
02-Jul-07,WW_110,4500,10000
02-Jul-07,WW_89,120,80
02-Jul-07,WW_64,340,180
02-Jul-07,WW_92,230,
09-Jul-07,WW_31,1500,2100
09-Jul-07,WW_32,410,320
09-Jul-07,WW_105,200,200
09-Jul-07,WW_104,480,280
09-Jul-07,WW_103,320,200
09-Jul-07,WW_34,450,300
09-Jul-07,WW_37,7400,
09-Jul-07,WW_73,5700,
09-Jul-07,WW_46,540,
09-Jul-07,WW_35,90,
09-Jul-07,WW_102,200,
09-Jul-07,WW_36,18000,
09-Jul-07,WW_101,8500,
09-Jul-07,WW_96,980,980
09-Jul-07,WW_92,110,
16-Jul-07,WW_74,210,260
16-Jul-07,WW_100,70,80
16-Jul-07,WW_39,370,320
16-Jul-07,WW_108,160,100
16-Jul-07,WW_99,60,60
16-Jul-07,WW_40,110,
16-Jul-07,WW_75,260,
16-Jul-07,WW_41,10000,
16-Jul-07,WW_92,80,
16-Jul-07,WW_42,530,
16-Jul-07,WW_48,550,
23-Jul-07,WW_49,<10,<10
23-Jul-07,WW_50,930,1000
23-Jul-07,WW_86,3900,3100
23-Jul-07,WW_55,40,20
23-Jul-07,WW_56,40,<10
23-Jul-07,WW_76,2800,2100
23-Jul-07,WW_57,640,
23-Jul-07,WW_58,1100,
23-Jul-07,WW_97,770,
23-Jul-07,WW_52,2000,
23-Jul-07,WW_59,480,
23-Jul-07,WW_43,60,
23-Jul-07,WW_92,540,
30-Jul-07,WW_92,550,
06-Aug-07,WW_12,680,
06-Aug-07,WW_13,2500,
06-Aug-07,WW_77,5400,
06-Aug-07,WW_78,1400,
06-Aug-07,WW_17,3100,
06-Aug-07,WW_19,3000,
06-Aug-07,WW_20,4000,
06-Aug-07,WW_24,3000,2000
06-Aug-07,WW_109,2800,2400
06-Aug-07,WW_22,7200,
06-Aug-07,WW_23,3100,
06-Aug-07,WW_29,2400,
06-Aug-07,WW_91,1100,
06-Aug-07,WW_79,3100,2500
06-Aug-07,WW_80,230,160
06-Aug-07,WW_18,3300,1100
06-Aug-07,WW_90,1200,
06-Aug-07,WW_110,3200,
06-Aug-07,WW_89,400,
06-Aug-07,WW_64,2100,
06-Aug-07,WW_92,1200,
13-Aug-07,WW_106,1200,
13-Aug-07,WW_31,1200,
13-Aug-07,WW_32,1000,
13-Aug-07,WW_105,210,
13-Aug-07,WW_104,520,
13-Aug-07,WW_103,2200,
13-Aug-07,WW_34,740,
13-Aug-07,WW_37,24000,9200
13-Aug-07,WW_73,8700,6900
13-Aug-07,WW_46,2300,2000
13-Aug-07,WW_35,150,140
13-Aug-07,WW_102,880,530
13-Aug-07,WW_36,14000,10000
13-Aug-07,WW_101,30000,20000
13-Aug-07,WW_96,500,
13-Aug-07,WW_92,2300,
20-Aug-07,WW_74,7400,
20-Aug-07,WW_100,200000,
20-Aug-07,WW_39,390000,
20-Aug-07,WW_108,860000,
20-Aug-07,WW_99,690000,
20-Aug-07,WW_40,710000,
20-Aug-07,WW_75,480000,500000
20-Aug-07,WW_41,300000,320000
20-Aug-07,WW_92,21000,10000
20-Aug-07,WW_42,58000,46000
20-Aug-07,WW_48,65000,72000
27-Aug-07,WW_49,30,
27-Aug-07,WW_50,3100,
27-Aug-07,WW_86,490000,
27-Aug-07,WW_55,430,
27-Aug-07,WW_56,4200,
27-Aug-07,WW_76,17000,
27-Aug-07,WW_57,4400,3200
27-Aug-07,WW_58,4600,4300
27-Aug-07,WW_54,3000,2000
27-Aug-07,WW_97,1000,980
27-Aug-07,WW_52,20000,13000
27-Aug-07,WW_59,5300,2900
27-Aug-07,WW_43,5100,5700
27-Aug-07,WW_92,5800,
04-Sep-07,WW_12,7200,
04-Sep-07,WW_13,100,60
04-Sep-07,WW_78,<10,
04-Sep-07,WW_17,190,120
04-Sep-07,WW_19,140,90
04-Sep-07,WW_20,200,160
04-Sep-07,WW_24,5000,
04-Sep-07,WW_109,5400,
04-Sep-07,WW_22,270,250
04-Sep-07,WW_23,120,70
04-Sep-07,WW_29,80,40
04-Sep-07,WW_91,40,50
04-Sep-07,WW_79,440,
04-Sep-07,WW_80,40,
04-Sep-07,WW_18,220,
04-Sep-07,WW_90,200,
04-Sep-07,WW_110,13000,
04-Sep-07,WW_89,260,
04-Sep-07,WW_64,130,
04-Sep-07,WW_92,720,
10-Sep-07,WW_31,1500,
10-Sep-07,WW_32,1500,
10-Sep-07,WW_105,300,
10-Sep-07,WW_104,12000,
10-Sep-07,WW_103,1200,
10-Sep-07,WW_34,5600,
10-Sep-07,WW_37,6400,
10-Sep-07,WW_73,3000,
10-Sep-07,WW_46,460,
10-Sep-07,WW_35,170,
10-Sep-07,WW_102,600,
10-Sep-07,WW_36,6800,
10-Sep-07,WW_101,9700,
10-Sep-07,WW_96,680,
10-Sep-07,WW_92,360,
17-Sep-07,WW_74,<10,
17-Sep-07,WW_100,<10,
17-Sep-07,WW_39,500,
17-Sep-07,WW_108,290,
17-Sep-07,WW_99,270,
17-Sep-07,WW_40,180,
17-Sep-07,WW_75,120,
17-Sep-07,WW_41,7800,
17-Sep-07,WW_92,110,
17-Sep-07,WW_42,880,
17-Sep-07,WW_48,360,
24-Sep-07,WW_49,<10,
24-Sep-07,WW_50,70,
24-Sep-07,WW_86,830,
24-Sep-07,WW_55,<10,
24-Sep-07,WW_56,<10,
24-Sep-07,WW_76,990,
24-Sep-07,WW_57,520,
24-Sep-07,WW_58,520,
24-Sep-07,WW_54,350,
24-Sep-07,WW_97,400,
24-Sep-07,WW_52,440,
24-Sep-07,WW_59,350,
24-Sep-07,WW_43,20,
24-Sep-07,WW_92,50,
01-Oct-07,WW_12,7300,3700
01-Oct-07,WW_13,510,
01-Oct-07,WW_77,25000,15000
01-Oct-07,WW_78,850,440
01-Oct-07,WW_17,2000,
01-Oct-07,WW_19,3200,
01-Oct-07,WW_20,3500,
01-Oct-07,WW_24,930,
01-Oct-07,WW_109,41000,
01-Oct-07,WW_22,38000,
01-Oct-07,WW_23,1200,
01-Oct-07,WW_29,140,
01-Oct-07,WW_91,110,
01-Oct-07,WW_79,8800,
01-Oct-07,WW_80,250,
01-Oct-07,WW_18,22000,
01-Oct-07,WW_90,3200,2100
01-Oct-07,WW_110,38000,21000
01-Oct-07,WW_89,9200,4800
01-Oct-07,WW_64,27000,12000
01-Oct-07,WW_92,140,
08-Oct-07,WW_31,380,430
08-Oct-07,WW_32,580,530
08-Oct-07,WW_105,380,400
08-Oct-07,WW_104,270,220
08-Oct-07,WW_103,460,490
08-Oct-07,WW_34,410,520
08-Oct-07,WW_37,11000,
08-Oct-07,WW_73,9200,
08-Oct-07,WW_46,1300,
08-Oct-07,WW_35,30,
08-Oct-07,WW_102,210,
08-Oct-07,WW_36,14000,
08-Oct-07,WW_101,23000,
08-Oct-07,WW_96,680,530
08-Oct-07,WW_92,140,
15-Oct-07,WW_74,40,30
15-Oct-07,WW_100,150,200
15-Oct-07,WW_39,2700,2400
15-Oct-07,WW_108,440,340
15-Oct-07,WW_99,300,190
15-Oct-07,WW_40,330,
15-Oct-07,WW_75,120,
15-Oct-07,WW_41,3100,
15-Oct-07,WW_92,230,
15-Oct-07,WW_42,2400,
15-Oct-07,WW_48,450,
22-Oct-07,WW_49,<10,<10
22-Oct-07,WW_50,20,30
22-Oct-07,WW_86,1100,990
22-Oct-07,WW_55,<10,9
22-Oct-07,WW_56,40,40
22-Oct-07,WW_76,2700,2000
22-Oct-07,WW_57,450,
22-Oct-07,WW_58,2700,
22-Oct-07,WW_54,2800,
22-Oct-07,WW_97,840,
22-Oct-07,WW_52,760,
22-Oct-07,WW_59,2200,
22-Oct-07,WW_43,40,
22-Oct-07,WW_92,330,
29-Oct-07,WW_92,670,
05-Nov-07,WW_13,140,
05-Nov-07,WW_78,2400,
05-Nov-07,WW_17,30,
05-Nov-07,WW_19,140,
05-Nov-07,WW_20,270,
05-Nov-07,WW_24,80,130
05-Nov-07,WW_109,340,450
05-Nov-07,WW_22,130,
05-Nov-07,WW_23,<10,
05-Nov-07,WW_29,<10,
05-Nov-07,WW_91,70,
05-Nov-07,WW_79,<10,30
05-Nov-07,WW_80,2300,2000
05-Nov-07,WW_18,2200,1400
05-Nov-07,WW_90,80,
05-Nov-07,WW_110,49000,
05-Nov-07,WW_89,3200,
05-Nov-07,WW_64,30000,
05-Nov-07,WW_92,1300,
13-Nov-07,WW_31,700,
13-Nov-07,WW_32,750,
13-Nov-07,WW_105,270,
13-Nov-07,WW_104,550,
13-Nov-07,WW_103,530,
13-Nov-07,WW_34,210,
13-Nov-07,WW_37,9900,8600
13-Nov-07,WW_73,6500,5700
13-Nov-07,WW_46,1200,1100
13-Nov-07,WW_35,<10,<10
13-Nov-07,WW_102,5400,5900
13-Nov-07,WW_36,11000,10000
13-Nov-07,WW_101,13000,9400
13-Nov-07,WW_96,250,
13-Nov-07,WW_92,420,
19-Nov-07,WW_74,20,
19-Nov-07,WW_100,60,
19-Nov-07,WW_39,1100,
19-Nov-07,WW_108,150,
19-Nov-07,WW_99,90,
19-Nov-07,WW_40,140,
19-Nov-07,WW_75,270,180
19-Nov-07,WW_41,2800,2800
19-Nov-07,WW_92,590,330
19-Nov-07,WW_42,1600,830
19-Nov-07,WW_48,2000,1000
26-Nov-07,WW_49,<10,
26-Nov-07,WW_50,<10,
26-Nov-07,WW_86,7700,
26-Nov-07,WW_55,<10,
26-Nov-07,WW_76,3400,
26-Nov-07,WW_57,950,680
26-Nov-07,WW_58,3200,2000
26-Nov-07,WW_54,33000,22000
26-Nov-07,WW_97,1700,1700
26-Nov-07,WW_52,1300,1500
26-Nov-07,WW_59,2000,2000
26-Nov-07,WW_43,1200,1000
26-Nov-07,WW_92,850,
03-Dec-07,WW_12,340,
03-Dec-07,WW_13,1400,1300
03-Dec-07,WW_77,750,
03-Dec-07,WW_78,4500,
03-Dec-07,WW_17,1100,1100
03-Dec-07,WW_19,2300,1300
03-Dec-07,WW_20,1300,2000
03-Dec-07,WW_24,10000,
03-Dec-07,WW_109,6600,
03-Dec-07,WW_22,3900,3100
03-Dec-07,WW_23,5000,3900
03-Dec-07,WW_29,2000,1300
03-Dec-07,WW_91,1700,1600
03-Dec-07,WW_79,3800,
03-Dec-07,WW_80,1300,
03-Dec-07,WW_18,2100,
03-Dec-07,WW_90,2200,
03-Dec-07,WW_89,14000,
03-Dec-07,WW_64,24000,
03-Dec-07,WW_92,1200,
10-Dec-07,WW_106,36000,
10-Dec-07,WW_105,120,
10-Dec-07,WW_104,5500,
10-Dec-07,WW_103,5200,
10-Dec-07,WW_34,2400,
10-Dec-07,WW_37,6400,
10-Dec-07,WW_73,2000,
10-Dec-07,WW_46,3700,
10-Dec-07,WW_102,520,
10-Dec-07,WW_36,4800,
10-Dec-07,WW_101,6900,
10-Dec-07,WW_96,220,
10-Dec-07,WW_92,340,
17-Dec-07,WW_74,190,
17-Dec-07,WW_100,660,
17-Dec-07,WW_39,740,
17-Dec-07,WW_108,620,
17-Dec-07,WW_99,430,
17-Dec-07,WW_40,550,
17-Dec-07,WW_75,330,
17-Dec-07,WW_41,5600,
17-Dec-07,WW_92,930,
07-Jan-08,WW_12,370,300
07-Jan-08,WW_13,1100,
07-Jan-08,WW_77,230,220
07-Jan-08,WW_78,3300,2000
07-Jan-08,WW_17,680,
07-Jan-08,WW_19,860,
07-Jan-08,WW_20,640,
07-Jan-08,WW_24,2200,
07-Jan-08,WW_109,2000,
07-Jan-08,WW_22,2000,
07-Jan-08,WW_23,940,
07-Jan-08,WW_29,730,
07-Jan-08,WW_91,740,
07-Jan-08,WW_79,830,680
07-Jan-08,WW_80,320,
07-Jan-08,WW_18,460,
07-Jan-08,WW_90,350,390
07-Jan-08,WW_110,310,420
07-Jan-08,WW_89,1600,1700
07-Jan-08,WW_64,4200,2100
07-Jan-08,WW_92,380,
14-Jan-08,WW_106,1300,1100
14-Jan-08,WW_31,4700,2000
14-Jan-08,WW_32,700,560
14-Jan-08,WW_105,180,160
14-Jan-08,WW_104,880,200
14-Jan-08,WW_103,2000,1200
14-Jan-08,WW_34,1200,710
14-Jan-08,WW_37,5800,
14-Jan-08,WW_73,4100,
14-Jan-08,WW_46,4000,
14-Jan-08,WW_35,280,
14-Jan-08,WW_102,2200,
14-Jan-08,WW_36,7800,
14-Jan-08,WW_101,8800,
14-Jan-08,WW_96,790,700
14-Jan-08,WW_92,1000,
22-Jan-08,WW_100,480,370
22-Jan-08,WW_39,3200,1600
22-Jan-08,WW_108,1400,900
22-Jan-08,WW_99,390,320
22-Jan-08,WW_40,900,
22-Jan-08,WW_75,150,
22-Jan-08,WW_41,2000,
22-Jan-08,WW_92,330,
22-Jan-08,WW_42,450,
22-Jan-08,WW_48,560,
28-Jan-08,WW_50,30,9
28-Jan-08,WW_76,2500,1200
28-Jan-08,WW_58,2800,
28-Jan-08,WW_54,9600,
28-Jan-08,WW_97,990,
28-Jan-08,WW_59,910,
28-Jan-08,WW_92,40,
04-Feb-08,WW_12,200,
04-Feb-08,WW_13,1100,
04-Feb-08,WW_78,2300,
04-Feb-08,WW_19,1000,
04-Feb-08,WW_20,940,
04-Feb-08,WW_24,3600,2500
04-Feb-08,WW_29,760,
04-Feb-08,WW_91,380,
04-Feb-08,WW_80,3400,2300
04-Feb-08,WW_18,4600,3100
04-Feb-08,WW_89,5000,
04-Feb-08,WW_64,2400,
04-Feb-08,WW_92,99,
11-Feb-08,WW_105,150,
11-Feb-08,WW_104,260,
11-Feb-08,WW_37,6300,5000
11-Feb-08,WW_73,3800,2600
11-Feb-08,WW_46,3100,2000
11-Feb-08,WW_36,7600,8000
11-Feb-08,WW_101,9100,7300
11-Feb-08,WW_96,120,
11-Feb-08,WW_92,340,
19-Feb-08,WW_100,6100,
19-Feb-08,WW_39,6800,
19-Feb-08,WW_108,15000,
19-Feb-08,WW_99,84000,
19-Feb-08,WW_40,17000,14000
19-Feb-08,WW_75,58000,63000
19-Feb-08,WW_41,3700,2400
19-Feb-08,WW_92,21000,11000
19-Feb-08,WW_42,23000,10000
19-Feb-08,WW_48,29000,12000
25-Feb-08,WW_50,20,
25-Feb-08,WW_86,210,
25-Feb-08,WW_55,<10,
25-Feb-08,WW_76,3000,
25-Feb-08,WW_57,940,780
25-Feb-08,WW_58,2600,2100
25-Feb-08,WW_54,14000,10000
25-Feb-08,WW_97,1200,1000
25-Feb-08,WW_52,4600,2500
25-Feb-08,WW_59,3500,960
25-Feb-08,WW_43,300,320
25-Feb-08,WW_92,260,
03-Mar-08,WW_12,420,
03-Mar-08,WW_13,710,590
03-Mar-08,WW_77,1300,
03-Mar-08,WW_78,6900,
03-Mar-08,WW_17,1400,1100
03-Mar-08,WW_19,1000,1100
03-Mar-08,WW_20,720,580
03-Mar-08,WW_24,1300,
03-Mar-08,WW_109,6000,
03-Mar-08,WW_22,3000,3200
03-Mar-08,WW_23,1400,1200
03-Mar-08,WW_29,3900,4100
03-Mar-08,WW_91,750,800
03-Mar-08,WW_80,8400,
03-Mar-08,WW_18,8300,
03-Mar-08,WW_90,430,
03-Mar-08,WW_110,3100,
03-Mar-08,WW_89,2200,
03-Mar-08,WW_64,2100,
03-Mar-08,WW_92,1100,
10-Mar-08,WW_106,650,
10-Mar-08,WW_31,6500,
10-Mar-08,WW_32,270,
10-Mar-08,WW_105,30,
10-Mar-08,WW_104,560,
10-Mar-08,WW_103,1200,
10-Mar-08,WW_34,720,
10-Mar-08,WW_37,3900,
10-Mar-08,WW_73,2900,
10-Mar-08,WW_46,1300,
10-Mar-08,WW_102,120,
10-Mar-08,WW_36,5900,
10-Mar-08,WW_101,6900,
10-Mar-08,WW_96,350,
10-Mar-08,WW_92,320,
17-Mar-08,WW_74,<10,
17-Mar-08,WW_100,380,
17-Mar-08,WW_39,690,
17-Mar-08,WW_108,350,
17-Mar-08,WW_99,90,
17-Mar-08,WW_40,200,
17-Mar-08,WW_75,40,
17-Mar-08,WW_41,2000,
17-Mar-08,WW_92,50,
17-Mar-08,WW_42,530,
17-Mar-08,WW_48,220,
24-Mar-08,WW_49,<10,
24-Mar-08,WW_50,<10,
24-Mar-08,WW_86,20,
