,ag_sol(mg/l),ag_tot(mg/l),alk(mg/l),as_sol(mg/l),as_tot(mg/l),b_sol(mg/l),b_tot(mg/l),ba_sol(mg/l),ba_tot(mg/l),benzene(ug/l),ca_sol(mg/l),ca_tot(mg/l),cd_sol(mg/l),cd_tot(mg/l),chloroph(yll_a),cl(mg/l),cn(mg/l),cn_wad(mg/l),collect(date),cr6(ug/l),cr_sol(mg/l),cr_tot(mg/l),cu_sol(mg/l),cu_tot(mg/l),do(mg/l),e_coli(cts/100ml),ethylbenzene(ug/l),f(mg/l),fe_sol(mg/l),fe_tot(mg/l),fec_col(cts/100ml),fog(mg/l),hg_ll(ng/l),hg_sol(ug/l),hg_tot(ug/l),m__and/or_p_xylenes(ug/l),mg_sol(mg/l),mg_tot(mg/l),mn_sol(mg/l),mn_tot(mg/l),nh3_n(mg/l),ni_sol(mg/l),ni_tot(mg/l),no2+no3(mg/l),o_xylene(ug/l),pb_sol(mg/l),pb_tot(mg/l),ph(),phenol(ug/l),radiochem(alpha),radiochem(beta),sampling(point),se_sol(mg/l),se_tot(mg/l),so4(mg/l),ss(mg/l),tds(mg/l),temp(deg_c),tkn(mg/l),toc(mg/l),toluene(ug/l),tot_p(mg/l),turb(ntu),vss(mg/l),xylenes(total)(ug/l),xylenes_(total)(ug/l),zn_sol(mg/l),zn_tot(mg/l),location_description,north_latitude,west_longitude
3161,0.0,0.0,172.0,0.0,0.0,0.151,0.161,0.0287,0.0345,<2,71.23,70.75,0.0,0.0,1.8,330.4,0.0,0.0,2008-01-22 00:00:00,0.0,0.0,0.0046,0.0,0.0,8.7,900.0,<2,0.66,0.039,0.53,1400.0,0.0,,,0.0,<3,26.568,26.39,0.0678,0.0413,1.06,0.0022,0.0,7.779,<3,0.0,0.0,7.5,0.0,,,ww_108,0.0,0.0,70.21,17.0,778.0,7.3,1.93,3.5,2.3,0.95,11.7,3.0,,<3,0.0404,0.049,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3162,0.0,0.0,87.0,0.0,0.0,0.071,0.077,0.0219,0.0419,,44.89,48.33,0.0,0.0,3.4,453.3,0.0,0.0,2008-02-19 00:00:00,0.0,0.0,0.0062,0.0,0.016,10.6,,,0.29,0.044000000000000004,1.47,15000.0,0.0,,,0.0,,14.22,15.54,0.0379,0.0593,0.68,0.0,0.0,3.142,,0.0,0.017,7.2,0.0,,,ww_108,0.0,0.0,51.49,33.0,720.0,5.6,1.69,2.8,,0.53,23.0,8.0,,,0.0244,0.07,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3163,0.0,0.0,158.0,0.0,0.0,0.098,0.10300000000000001,0.0317,0.0343,<2,72.89,67.93,0.0,0.0,4.7,293.0,0.0,0.0,2008-03-17 00:00:00,0.0,0.0,0.0045,0.0,0.0,5.5,,<2,0.39,0.047,0.46,350.0,0.0,,,0.0,<3,24.879,25.69,0.0342,0.0524,0.37,0.0,0.0,4.696000000000001,<3,0.0,0.0,8.81,0.0,,,ww_108,0.0,0.0,63.95,15.0,622.0,6.5,1.2,3.4,<2,0.55,8.73,4.0,,<3,0.0228,0.038,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3164,0.0,0.0,187.0,0.0,0.0,0.138,0.139,0.0326,0.039,,75.83,77.6,0.0,0.0,9.6,273.0,0.0,0.0,2008-04-21 00:00:00,0.0,0.0,0.0046,0.0,0.0,7.3,90.0,,0.53,0.039,0.58,150.0,0.0,,,0.0,,30.031,29.49,0.0258,0.0393,0.44,0.0021,0.0,6.586,,0.0,0.0,7.44,0.0,,,ww_108,0.0,0.0,74.9,19.0,822.0,19.6,1.3,3.7,,0.58,9.55,6.0,,,0.0217,0.044000000000000004,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3165,0.0,0.0,151.0,0.0,0.0,0.109,0.107,0.0246,0.0288,<2,54.82,55.2,0.0,0.0,3.8,149.0,0.0,0.0,2008-05-19 00:00:00,0.0,0.0,0.003,0.0,0.0,6.2,,<2,0.44,0.021,0.47,200.0,0.0,,,0.0,<3,20.413,20.17,0.0185,0.0236,0.45,0.0,0.0,4.4430000000000005,<3,0.0,0.0,7.6,0.0,,,ww_108,0.0,0.0,54.75,15.0,508.0,18.7,1.64,2.8,<2,0.66,7.53,0.0,,<3,0.0163,0.027999999999999997,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3166,0.0,0.0,84.0,0.0,0.0,na,0.059000000000000004,0.0186,0.0198,<2,31.89,30.39,0.0,0.0,1.6,53.0,0.0,0.0,2008-07-21 00:00:00,0.0,0.0,0.0028,0.0,0.0,5.1,5100.0,<2,0.24,0.07400000000000001,0.36,7900.0,0.0,,,0.0,<3,10.193,10.13,0.0248,0.0312,0.53,0.0,0.0,1.6230000000000002,<3,0.0,0.0,7.43,0.0,,,ww_108,0.0,0.0,na,12.0,252.0,25.9,1.09,2.3,<2,0.33,8.7,3.0,,<3,0.0,0.026000000000000002,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3167,0.0,0.0,118.0,0.0,0.0,0.067,0.062,0.0195,0.0236,,37.42,38.74,0.0,0.0,1.5,52.0,0.0,0.0,2008-08-18 00:00:00,0.0,0.0,0.0034,0.0,0.0,7.2,,,0.23,0.0,0.53,360.0,0.0,,,0.0,,12.722000000000001,13.17,0.0101,0.0187,0.3,0.0,0.0,2.52,,0.0,0.0,7.8,0.0,,,ww_108,0.0,0.0,27.8,24.0,278.0,26.0,0.54,1.6,,0.44,15.8,4.0,,,0.0,0.03,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3168,0.0,0.0,93.0,0.0,0.0,0.10300000000000001,0.095,0.0204,0.0249,<2,31.27,32.86,0.0,0.0,1.0,63.0,0.0,0.0,2008-09-15 00:00:00,0.0,0.0,0.0043,0.0,0.0,3.7,,<2,0.24,0.091,0.6,58000.0,0.0,,,0.0,<3,11.34,11.77,0.1394,0.1598,0.37,0.0,0.0,0.0,<3,0.0,0.0,7.19,0.0,,,ww_108,0.0,0.0,35.4,14.0,252.0,21.0,1.1,2.1,<2,0.0,11.1,5.0,,<3,0.015,0.032,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3169,0.0,0.0,114.0,0.0,0.0,0.092,0.096,0.022000000000000002,0.0256,,44.09,44.93,0.0,0.0,0.9,74.0,0.0,0.0,2008-10-20 00:00:00,0.0,0.0,0.0042,0.0,0.0,6.7,360.0,,0.4,0.027000000000000003,0.55,340.0,0.0,,,0.0,,15.556,15.61,0.0177,0.0265,0.17,0.0,0.0,4.462,,0.0,0.022000000000000002,7.3,0.0,,,ww_108,0.0,0.0,37.84,18.0,330.0,19.0,0.66,2.5,,0.57,11.7,3.0,,,0.011000000000000001,0.023,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3170,0.0,0.0,141.0,0.0,0.0,0.144,0.163,0.0195,0.0225,<2,50.14,53.5,0.0,0.0,1.6,124.0,0.0,0.0,2008-11-17 00:00:00,0.0,0.0,0.0031,0.0,0.0,6.8,,<2,0.7,0.07,0.34,310.0,0.0,,,0.0,<3,18.206,18.94,0.0244,0.0297,1.17,0.0,0.0,6.479,<3,0.022,0.022000000000000002,7.5,0.0,,,ww_108,0.0,0.0,48.14,15.0,478.0,14.9,2.69,3.7,<2,1.21,10.6,4.0,,<3,0.02,0.035,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3171,0.0,0.0,165.0,0.0,0.0,0.13699999999999998,0.142,0.0285,0.0319,,69.84,72.26,0.0,0.0,3.5,260.0,0.0,0.0,2008-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,8.0,,,0.61,0.039,0.34,13000.0,0.0,,,0.0,,24.745,26.21,0.0344,0.0455,0.2,0.0,0.0,6.656000000000001,,0.042,0.04,7.7,0.0,,,ww_108,0.0,0.0,57.17,13.0,802.0,4.2,1.13,4.2,,0.68,9.02,8.0,,,0.02,0.033,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3172,0.0,0.0,131.0,0.0,0.0,0.073,0.075,0.021,0.0249,<2,45.63,52.59,0.0,0.0,,169.0,0.0,0.0,2009-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,60.0,<2,0.39,0.0,0.35,180.0,0.0,,,0.0,<3,16.389,17.86,0.0086,0.016,0.37,0.0,0.0,3.9730000000000003,<3,0.064,0.07400000000000001,7.5,0.0,,,ww_108,0.0,0.0,38.91,9.0,520.0,8.6,0.94,2.7,<2,0.46,8.44,3.0,,<3,0.0,0.025,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3173,0.0,0.0,193.0,0.0,0.0,0.10400000000000001,0.094,0.0351,0.0357,,73.75,69.91,0.0,0.0,3.1,327.0,0.0,0.0,2009-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,10.4,,,0.38,0.046,0.5,250.0,0.0,,,0.0,,26.912,27.31,0.0285,0.0324,0.27,0.0,0.0,3.6910000000000003,,0.0,0.027000000000000003,7.67,0.0,,,ww_108,0.0,0.0,54.45,19.0,822.0,9.1,0.93,2.8,,0.32,12.7,8.0,,,0.019,0.035,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3174,0.0,0.0,192.0,0.0,0.0,0.095,0.094,0.0311,0.0348,<2,64.88,67.98,0.0,0.0,3.8,265.0,0.0,0.0,2009-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,7.8,,<2,0.4,0.049,0.53,850.0,0.0,1.12,,0.0,<3,24.732,25.97,0.0352,0.0414,0.47,0.0,0.0,3.5210000000000004,<3,0.0,0.0,7.6,0.0,,,ww_108,0.0,0.0,51.86,15.0,718.0,7.7,1.46,3.6,<2,0.35,13.3,5.0,,<3,0.015,0.025,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3175,0.0,0.0,175.0,0.0,0.0,0.141,0.136,0.0267,0.0345,,66.65,67.1,0.0,0.0,3.4,231.0,0.0,0.0,2009-04-20 00:00:00,0.0,0.0,0.0046,0.0,0.0,6.5,130.0,,0.66,0.045,0.83,170.0,0.0,,,0.0,,25.522,25.26,0.0268,0.0433,0.49,0.0039,0.0,7.285,,0.0,0.015,7.42,0.0,,,ww_108,0.0,0.0,58.58,25.0,698.0,15.0,1.53,4.0,,0.88,14.2,7.0,,,0.025,0.053,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3176,0.0,0.0,163.0,0.0,0.0,0.125,0.11599999999999999,0.0264,0.0287,<2,56.1,62.74,0.0,0.0,3.6,166.0,0.0,0.0,2009-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,6.0,,<2,0.49,0.031,0.35,320.0,0.0,,,0.0,<3,21.188000000000002,23.23,0.0228,0.0275,0.61,0.0,0.0,5.428,<3,0.0,0.022000000000000002,7.2,0.0,,,ww_108,0.0,0.0,50.93,8.0,548.0,19.7,1.32,4.0,<2,0.61,2.5,0.0,,<3,0.016,0.018000000000000002,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3177,0.0,0.0,128.0,0.0,0.0,0.093,0.087,0.0207,0.0239,,42.84,46.02,0.0,0.0,1.6,89.0,0.0,0.0,2009-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,6.6,,,0.37,0.034,0.4,80.0,0.0,,,0.0,,15.62,16.11,0.0632,0.0684,0.43,0.0,0.0,3.6210000000000004,,0.0,0.0,7.52,0.0,,,ww_108,0.0,0.0,35.91,11.0,426.0,18.4,1.12,3.5,,0.65,9.26,3.0,,,0.013000000000000001,0.024,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3178,0.0,0.0,124.0,0.0,0.0,0.08,0.07400000000000001,0.0188,0.0227,<2,38.15,42.0,0.0,0.0,1.0,67.0,0.0,0.0,2009-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,6.6,280.0,<2,0.36,0.023,0.38,280.0,0.0,,,0.0,<3,13.415,14.41,0.0126,0.0231,0.32,0.0,0.0,3.261,<3,0.0,0.0,7.6,0.0,,,ww_108,0.0,0.0,34.03,10.0,294.0,20.8,0.88,3.3,<2,0.52,9.54,0.0,,<3,0.013999999999999999,0.025,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3179,0.0,0.0,118.0,0.0,0.0,0.082,0.079,0.0173,0.0243,,37.3,43.13,0.0,0.0,1.1,54.0,0.0,0.0,2009-08-17 00:00:00,0.0,0.0,0.0026,0.0,0.0,5.1,,,0.37,0.034,0.47,2500.0,0.0,,,0.0,,12.844,14.69,0.0118,0.0213,0.35,0.0,0.0,3.2030000000000003,,0.0,0.0,7.5,0.0,,,ww_108,0.0,0.0,37.04,15.0,234.0,25.3,0.8,3.0,,0.63,12.7,0.0,,,0.013,0.031,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3180,0.0,0.0,121.0,0.0,0.0,0.071,0.064,0.0179,0.0226,<2,37.6,39.84,0.0,0.0,1.6,49.0,0.0,0.0,2009-09-21 00:00:00,0.0,0.0,0.0046,0.0,0.0,6.5,,<2,0.34,0.0,0.48,430.0,0.0,,,0.0,<3,12.454,13.67,0.0206,0.0493,0.37,0.0,0.0,3.1660000000000004,<3,0.0,0.015,7.31,0.0,,,ww_108,0.0,0.0,28.02,15.0,250.0,24.2,0.8,2.7,<2,0.46,12.1,3.0,,<3,0.016,0.032,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3181,0.0,0.0,120.0,0.0,0.0,0.11599999999999999,0.126,0.0177,0.0216,,40.82,44.25,0.0,0.0,0.8,96.0,0.0,0.0,2009-10-19 00:00:00,0.0,0.0,0.0,0.0,0.0,7.3,750.0,,0.55,0.03,0.37,670.0,0.0,,,0.0,,14.408,14.88,0.0137,0.0187,0.54,0.0,0.0,5.563,,0.0,0.0,6.9,0.0,,,ww_108,0.0,0.0,37.68,10.0,330.0,18.6,1.14,3.5,,0.0,10.5,4.0,,,0.019,0.027000000000000003,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3182,0.0,0.0,149.0,0.0,0.0,0.127,0.138,0.0205,0.0239,<2,55.09,53.26,0.0,0.0,1.1,113.0,0.0,0.0,2009-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,7.1,,<2,0.6,0.038,0.37,130.0,0.0,,,0.0,<3,19.180999999999997,19.34,0.0213,0.0243,0.3,0.0,0.0,6.632000000000001,<3,0.0,0.0,7.4,0.0,,,ww_108,0.0,0.0,44.23,13.0,432.0,18.2,1.15,3.9,<2,1.04,6.29,3.0,,<3,0.016,0.027999999999999997,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3183,0.0,0.0,179.0,0.0,0.0,0.161,0.154,0.0277,0.0302,,68.27,72.22,0.0,0.0,1.4,198.0,0.0,0.0,2009-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,7.2,,,0.64,0.038,0.21,440.0,0.0,,,0.0,,25.776999999999997,24.95,0.0184,0.0233,0.44,0.0,0.0,7.216,,0.0,0.0,7.4,0.0,,,ww_108,0.0,0.0,54.59,7.0,632.0,11.4,1.26,4.2,,0.97,4.27,5.0,,,0.025,0.033,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3184,0.0,0.0,144.0,0.0,0.0,0.125,0.122,0.0255,0.0279,<2,61.8,61.13,0.0,0.0,1.5,282.0,0.0,0.0,2010-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,8.7,360.0,<2,0.58,0.04,0.24,410.0,0.0,_____,_____,0.0,<3,21.715999999999998,21.39,0.0205,0.0239,0.74,0.0,0.0,6.821000000000001,<3,0.0,0.015,7.19,0.0,_____,_____,ww_108,0.0,0.0,47.42,7.0,754.0,4.3,1.51,3.7,<2,0.88,4.83,0.0,,<3,0.023,0.033,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3185,0.028999999999999998,0.0,129.0,0.0,0.0,0.109,0.091,0.0253,0.0291,,53.05,59.66,0.0,0.0,0.9,457.0,0.0,0.0,2010-02-16 00:00:00,0.0,0.0,0.0031,0.0,0.0,8.8,_____,,0.48,0.028999999999999998,0.25,200.0,0.0,,0.0,_____,,0.0277,18.8,0.0,0.0218,0.67,0.0,0.0,5.233,,0.0,0.0,7.72,0.0,_____,_____,ww_108,0.0,0.0,42.33,9.0,1020.0,8.6,1.49,2.4,,0.78,4.36,3.0,,,_____,0.024,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3186,0.0,0.0,152.0,0.0,0.0,0.076,0.081,0.0286,0.0321,<2,60.01,61.31,0.0,0.0,4.9,253.0,0.006,0.0,2010-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,9.4,_____,<2,0.3,0.05,0.45,2300.0,0.0,_____,_____,0.0,<3,22.641,22.7,0.0299,0.0344,0.52,0.0,0.0,3.326,<3,0.0,0.0,7.6,0.0,_____,_____,ww_108,0.0,0.0,45.3,12.0,724.0,10.4,1.55,5.1,<2,0.25,11.6,3.0,,<3,0.013999999999999999,0.024,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3187,0.0,0.0,171.0,0.0,0.0,0.14,0.132,0.0283,0.0283,,62.94,66.73,0.0,0.0,4.2,192.0,0.0,0.0012,2010-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,7.2,9.0,,0.58,0.045,0.21,9.0,0.0,_____,_____,0.0,,24.171,24.86,na,0.0688,0.7,0.0,0.0,6.809,,0.0,0.0,7.42,0.0,_____,_____,ww_108,0.0,0.0,50.4,8.0,652.0,14.7,1.64,4.6,,0.69,4.31,0.0,,,0.027999999999999997,0.032,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3188,0.0,0.0,150.0,0.0,0.0,0.091,0.08199999999999999,0.0216,0.0295,<2,44.69,52.67,0.0,0.0,3.9,148.0,0.0,0.0,2010-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,7.8,_____,<2,0.28,0.069,0.63,230.0,0.0,_____,_____,0.0,<3,17.604,20.48,0.0387,0.0482,0.26,0.0,0.0,3.055,<3,0.0,0.0,7.4,0.0,_____,_____,ww_108,0.0,0.0,40.18,16.0,512.0,14.1,0.65,5.3,<2,0.24,14.2,4.0,,<3,0.0,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3189,0.0,0.0,128.0,0.0,0.0,0.11,0.105,0.0216,0.0244,,44.65,46.95,0.0,0.0,1.3,101.0,0.0,0.0,2010-06-21 00:00:00,0.0,0.0,0.0108,0.0,0.0,5.9,_____,,0.42,0.034,0.27,2000.0,0.0,_____,_____,0.0,,16.192999999999998,16.45,0.0224,0.0272,0.84,0.0,0.0,3.415,,0.0,0.0,7.22,0.0,_____,_____,ww_108,0.0,0.0,37.61,4.0,428.0,26.9,1.51,3.7,,0.6,6.8,0.0,,,0.015,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3190,na,0.0,128.0,na,0.0,na,0.087,na,0.023,,na,44.21,na,0.0,1.8,73.0,0.0,0.0,2010-08-16 00:00:00,0.0,na,0.0,na,0.0,6.8,,,0.39,na,0.23,290.0,0.0,,,0.0,,na,15.68,na,0.0177,0.46,na,0.0,3.0639999999999996,,na,0.0,7.51,0.0,,,ww_108,na,0.0,34.15,10.0,394.0,21.3,0.95,3.2,,0.49,8.2,0.0,,,na,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3191,0.0,0.0,114.0,0.0,0.0,0.09,0.08800000000000001,0.019,0.0241,<2,40.7,41.54,0.0,0.0,1.3,60.0,0.0,0.0,2010-09-20 00:00:00,0.0,0.0,0.0,0.005,0.0,6.6,,<2,0.44,0.0,0.5,300.0,0.0,,,0.0,<3,14.3,14.23,0.028999999999999998,0.0302,0.43,0.0,0.0,3.968,<3,0.0,0.0,7.32,0.0,,,ww_108,0.0,0.0,34.06,21.0,336.0,24.0,0.95,3.7,<2,0.42,16.3,4.0,,<3,0.0,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3192,0.0,0.0,112.0,0.0,0.0,0.1,0.095,0.017,0.0221,,39.0,40.0,0.0,0.0,1.2,67.0,0.0,0.0,2010-10-18 00:00:00,0.0,0.0,0.0,0.005,0.0,7.1,99.0,,0.49,0.0,0.48,100.0,0.0,,,0.0,,13.5,13.72,0.016,0.0238,0.59,0.0,0.0,4.663,,0.0,0.0,7.65,0.0,,,ww_108,0.0,0.0,33.31,16.0,332.0,22.3,1.11,4.1,,0.6,10.3,4.0,,,0.02,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3193,0.0,0.0,120.0,0.0,0.0,0.16,0.15,0.016,0.02,<2,46.1,46.9,0.0,0.0,1.5,93.0,0.0,0.0,2010-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,6.2,,<2,0.83,0.0,0.5,130.0,0.0,,,0.0,<3,16.7,16.9,0.029,0.040999999999999995,0.68,0.0,0.0,8.467,<3,0.0,0.0,7.25,0.0,,,ww_108,0.0,0.0,43.2,18.0,390.0,18.0,1.63,4.5,<2,1.35,8.62,4.0,,<3,0.03,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3194,0.0,0.0,138.0,0.0,0.0,0.14,0.14,0.025,0.026000000000000002,,58.7,58.9,0.0,0.0,2.8,338.0,0.0,0.0016,2010-12-20 00:00:00,0.0,0.0,0.0,0.006,0.0,8.1,,,0.69,0.0,0.2,370.0,0.0,,,0.0,,20.1,20.0,0.049,0.052000000000000005,0.48,0.0,0.0,7.483,,0.0,0.0,6.3,0.0,,,ww_108,0.0,0.0,47.33,4.0,838.0,8.5,1.15,3.9,,0.93,3.66,0.0,,,0.03,0.0,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3195,<0.004,<0.004,140.0,<0.02,<0.05,0.15,0.149,0.0258,0.0285,<2.0,61.28,62.25,<0.001,<0.001,0.7,414.0,<0.005,0.0013,2011-01-18 00:00:00,<10,<0.003,<0.01,0.0068,<0.02,6.4,110.0,<2.0,0.76,<0.2,0.26,210.0,<5,,,<0.2,<3.0,20.81,20.81,0.0464,0.0611,1.07,<0.008,<0.008,8.425,<3.0,<0.03,<0.03,7.1,<5,,,ww_108,<0.03,<0.005,61.97,6.0,948.0,10.7,1.99,4.0,<2.0,1.31,3.18,<4,,<3.0,0.038,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3196,<0.004,<0.004,121.0,<0.02,<0.05,<0.07,<0.06,0.027999999999999997,0.0331,,52.69,54.93,<0.001,<0.001,1.9,404.0,0.007,<0.0010,2011-02-22 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,9.5,,,0.28,<0.2,0.83,8500.0,<5,,,<0.2,,17.23,18.06,0.0393,0.0488,0.39,<0.008,<0.008,2.752,,<0.03,<0.03,7.34,<5,,,ww_108,<0.03,<0.005,36.19,22.0,826.0,6.5,1.29,4.4,,0.32,22.3,5.0,,,<0.02,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3197,0.0013,<0.004,183.0,<0.02,<0.05,0.14,0.135,0.0308,0.0352,<2.0,75.77,77.14,<0.001,0.0016,8.0,318.0,<0.005,0.001,2011-03-21 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,7.4,,<2.0,0.68,<0.2,0.42,340.0,<5,,,<0.2,<3.0,28.96,28.84,0.036,0.0437,1.72,<0.008,<0.008,6.98,<3.0,<0.03,<0.03,7.4,<5,,,ww_108,<0.03,0.006,60.85,5.0,850.0,11.0,3.13,5.1,<2.0,0.96,9.34,2.0,,<3.0,0.026,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3198,0.0015,<0.004,166.0,<0.02,<0.05,0.14,0.134,0.0276,0.0315,,68.09,69.19,<0.001,<0.001,3.8,252.0,<0.005,<0.0010,2011-04-18 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,5.6,510.0,,0.71,<0.2,0.41,550.0,<5.0,,,<0.2,,26.17,26.56,0.0275,0.0324,1.01,<0.008,<0.008,8.167,,<0.03,<0.03,7.3,<5,,,ww_108,<0.03,0.007,57.9,14.0,710.0,5.6,2.01,4.8,,1.07,9.8,3.0,,,0.026,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3199,0.0011,<0.004,148.0,<0.02,<0.05,0.11,0.109,0.0241,0.028999999999999998,<2.0,54.84,56.97,<0.001,<0.001,3.7,156.0,<0.005,<0.0010,2011-05-16 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.1,,<2.0,0.52,<0.2,0.47,1400.0,<5.0,,,<0.2,<3.0,20.13,20.7,0.0227,0.0306,0.87,<0.008,<0.008,5.63,<3.0,<0.03,<0.03,7.45,<5,,,ww_108,<0.03,<0.005,45.64,14.0,566.0,17.6,1.9,4.4,<2.0,0.69,10.03,3.0,,<3.0,<0.02,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3200,<0.001,<0.004,135.0,<0.02,<0.05,0.08,0.073,0.0223,0.025,,44.69,45.3,<0.001,<0.001,2.7,87.0,<0.005,0.0014,2011-06-20 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,5.2,,,0.32,<0.2,0.42,260.0,<5.0,,,<0.2,,16.17,16.42,0.0535,0.0722,0.65,<0.008,<0.008,2.796,,<0.03,<0.03,7.36,<5,,,ww_108,<0.03,<0.005,30.71,12.0,428.0,20.9,1.39,4.3,,0.29,9.97,3.0,,,<0.02,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3201,0.0013,<0.004,119.0,<0.02,<0.05,0.08,0.087,0.0201,0.0249,<2.0,39.56,45.71,<0.001,<0.001,1.2,61.0,<0.005,<0.0010,2011-07-18 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.0,140.0,<2.0,0.42,<0.2,0.32,280.0,<5,,,<0.2,<3.0,14.14,16.17,0.9294,0.9634,0.42,<0.008,<0.008,3.47,<3.0,<0.03,<0.03,7.6,<5,,,ww_108,<0.03,0.005,34.49,9.0,386.0,25.4,0.95,3.1,<2.0,0.74,6.1,2.0,,<3.0,<0.02,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3202,<0.001,<0.004,125.0,<0.02,<0.05,0.07,0.07,0.0223,0.0255,,41.67,42.44,<0.001,<0.001,14.7,66.0,<0.005,0.0012,2011-08-15 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,4.8,,,0.31,<0.2,0.33,990.0,<5,,,<0.2,,14.8,15.04,0.0174,0.0275,0.43,<0.008,<0.008,2.57,,<0.03,<0.03,7.5,5.0,,,ww_108,<0.03,<0.005,29.46,12.0,362.0,21.0,0.79,3.1,,0.38,8.77,2.0,,,<0.02,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
3203,0.0011,<0.004,115.0,<0.02,<0.05,0.07,0.077,0.0197,0.0238,<2.0,39.33,43.37,<0.001,<0.001,1.0,57.0,<0.005,0.001,2011-09-19 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.9,,<2.0,0.39,<0.2,0.4,920.0,<5,,,<0.2,<3.0,13.55,14.82,0.0118,0.0199,0.45,<0.008,<0.008,3.605,<3.0,<0.03,<0.03,7.41,<5,,,ww_108,<0.03,<0.005,32.93,14.0,298.0,21.7,0.74,4.4,<2.0,0.59,12.2,2.0,,<3.0,<0.02,<0.06,south_branch_chicago_river_@_loomis_st.,41.84578333333333,87.66103333333334
